userId,nickname,gender,age,birthday,viptype,level,sign,eventCount,followsCount,province,city,listenSongs
481748369,远方的你谦,1,0,2040-01-01,11,7,,0,28,1000000,1001500,1011
68414154,那又怎样呀,0,0,2040-01-01,11,7,,1,16,320000,320100,1621
510449684,Tiffany-Zhang0723,2,16,2005-07-23,11,7,从心,22,91,110000,110101,1531
252104725,桃花羞,2,26,1995-11-29,0,8,无故事可诉说 无人可思恋,2,8,520000,520400,3587
564731700,五四青年Nathan必clean,2,0,2040-01-01,11,8,飞机起飞 长长跑道,8,26,0,100,4839
251518244,阿皖呀,1,0,2040-01-01,0,9,月色与雪色之间 你是第三种绝色,15,34,0,100,12152
51729326,LubovMad,2,0,2040-01-01,11,8,我拥有的都是侥幸啊 我失去的都是人生 ,0,31,370000,370600,6590
305456727,我何时才能好好学习,1,21,2000-12-06,10,7,,7,16,610000,610100,2205
513785012,aTIMvicii,1,0,2040-01-01,11,8,You underestimate the power of the dark side,24,56,0,100,5655
314432813,镜哥啊,1,0,2040-01-01,0,8,,0,6,340000,341200,4588
533626629,咕噜噜170704,2,0,2040-01-01,0,2,,0,4,440000,441900,50
87107359,是你的酱呀,1,24,1997-05-03,0,9,啊 哈 ,0,0,460000,460100,10522
310899554,帐号已注销_勿扰,1,26,1995-11-03,0,8,这个人是铁石心肠的男人,3,20,410000,411300,4808
270772047,Jayae丶,0,31,1990-01-01,0,7,　　　　  ω＼ 1 2 3　　　　  ω・＼ 偷看一下　　　　  ω＼ 4 5 6   　　　　　　  ω・＼ 再偷看一下　　　＼ ・ω・  我来找你们咯 ,11,18,340000,340200,2382
340066948,Morishima_ANK0,1,20,2001-02-20,11,9,Ta,0,99,1000000,1000500,14595
119940169,Octavia__,2,0,2040-01-01,10,9,坐标南京 爱旅行✈️ 爱美食 想做一只独一无二的狗尾巴草🌱,18,17,320000,320100,13391
454421192,嘉贺恭一郎,1,0,2040-01-01,0,8,,2,16,140000,140800,3608
1348150053,oyna09091,2,0,2040-01-01,0,5,,0,8,650000,650100,267
350384131,jlnplwy,1,31,1990-01-01,0,6,,0,5,440000,445300,967
533076883,共赴一场救赎,2,0,2040-01-01,11,7,,0,11,210000,210700,2134
342630231,柠檬星__,2,0,2040-01-01,0,8,,1,10,0,100,5128
269858696,小怪兽的秘密,2,22,1999-09-15,0,8,啦啦啦,0,18,320000,321100,3544
424214522,可以帅到老,1,0,2040-01-01,11,8,可爱的人儿 听可爱的歌儿,5,36,0,100,7804
105042539,里白和雨久花,0,31,1990-01-01,0,7,,4,8,330000,330100,1729
282676305,-J-K-,1,0,2040-01-01,0,9,,2,1,0,100,12708
108862998,我是你帅帅的彦祖呀,2,0,2040-01-01,11,8,我的灵魂告诉我 它天生适合爱你,0,3,0,100,3523
397972473,matse7,1,20,2001-01-20,0,6,我听的歌是最酷的,0,13,650000,650100,486
291715220,我不叫兔子i,1,21,2000-08-11,11,8,,0,26,410000,410900,5127
610248800,月落山河一日倾,0,0,2040-01-01,11,7,阳光但不可爱 对人温柔但脾气暴躁 尽管已经成年却十分幼稚 直 不会和女生说话 总是患得患失 不思进取 反正就是一大堆坏毛病 十分差劲 ,1,19,610000,610700,2694
378180698,VincentAXM,1,20,2001-01-31,0,7,,0,10,1000000,1001900,1088
264426172,谭懿笑,2,0,2040-01-01,0,8,,0,25,0,100,5335
399037546,本宫略萌哈哈哈哈,2,0,2040-01-01,0,7,,0,19,360000,360700,1526
533109064,____薄荷___,0,26,1995-05-01,0,9,被人误解的时微微的一笑 这是一种素养受委屈的时候坦然的一笑 这是一种大度吃亏的时候能开心的一笑 这是一种豁达无奈的时候能达观的一笑 这是一种境界危难的时候能泰然的一笑 这是一种大气被轻蔑的时候平静的一笑 这是一种自信,3,11,340000,340100,11424
432018864,伊凡的的,1,0,2040-01-01,11,7,唏哩呼噜,2,122,320000,320200,2664
611875877,鹿在我心1710,1,0,2040-01-01,0,7,,2,10,430000,430500,2138
68935445,SaraA-H,2,26,1995-08-26,11,7,那些将要去的地方 都是我素未谋面的故乡 ,13,21,440000,440100,2560
358634755,软熊澪酱,2,0,2040-01-01,0,10,My Sweetest One,16,46,0,100,20856
432290064,daylight13_,1,0,2040-01-01,0,7,,13,13,0,100,1487
559726710,那些好听的歌和电音,2,21,2000-05-01,11,8,,14,127,450000,451200,6106
71180804,tldjqw,1,0,2040-01-01,0,8,all about lovin  U,4,37,0,100,6733
646717308,予舍予俅,1,31,1990-01-01,11,8,浮生若梦 为欢几何,0,43,340000,340200,3398
554501710,Substitute0731,1,0,2040-01-01,11,7,,0,22,510000,510100,1138
568323960,我比风女还会吹,2,20,2001-02-11,11,7,,2,17,440000,440100,1543
361306041,玛丽-嘉儿,1,22,1999-12-12,11,8,,37,59,340000,340200,7604
257691763,莫如以往,1,0,2040-01-01,0,8,一个人  一首歌  一座城  一生缘,1,13,0,100,3107
375099920,龙哥仔啊,1,0,2040-01-01,0,8,,1,6,440000,440100,5964
538098357,此名曾有人用,1,22,1999-02-15,11,9,拈花示众 是时众皆默然,39,35,370000,371300,8429
116263202,丹桂飘香ww,1,25,1996-11-21,11,10,不知怎么的 变得随意了,92,34,440000,441800,20341
122415337,穿30号球衣的52Hz鲸,1,0,2040-01-01,11,8,stay humble stay low,0,25,0,100,5440
1353082722,柠檬味拥抱___,2,26,1995-06-26,0,2,王者农药 吃鸡落地成盒 某信 weimei02825 求带求各种撩 😃😃😃,0,5,440000,441500,59
267043927,做个俗人-b,1,23,1998-09-28,0,7,,0,0,130000,130200,2423
87119124,Richard丶陈,1,26,1995-05-15,0,7,,1,16,350000,350100,1088
72017151,ZX公子世无双,1,0,2040-01-01,0,10,I Am What I Am,0,14,0,100,20623
428068190,TOMloveJory,1,21,2000-07-12,11,7,sia狂热粉一枚,0,23,430000,430100,2545
1353198116,寂寞总说无所谓___,2,28,1993-08-28,0,4,王者农药 吃鸡落地成盒 某信 weimei02825 求带求各种撩 😃😃😃,0,5,150000,150900,193
1353153215,风居住的街道___--,2,27,1994-07-30,0,3,王者农药 吃鸡落地成盒 某信 weimei02825 求带求各种撩 😃😃😃,0,5,320000,321200,193
531226776,有兽焉其状如鹿,2,0,2040-01-01,0,8,,8,29,320000,320500,6305
425570931,bozturhai,0,0,2040-01-01,0,6,,0,8,110000,110101,406
535713468,JACKWofficial,1,20,2001-09-24,11,8,JACKW AKA 地表最强炒粉干  Blackflame and The Crosser JACK IS NEVER DIE ,1425,68,330000,330300,3487
269850013,南蒲吴彦祖,1,24,1997-12-04,11,8,13616950555,0,2,350000,350400,5466
612821817,秋葵-u,1,0,2040-01-01,0,3,无问西东,0,0,510000,510100,80
340023418,回首又见她她她,1,23,1997-12-30,0,9,,2,22,420000,421200,10150
1323831071,夜里生温柔,2,0,2040-01-01,0,8,不等了   等不到了,1,6,370000,371300,3406
71645634,__n-l-q,1,25,1996-02-07,11,10,我们都是有两副面孔的人,40,100,140000,140100,20678
1353045279,我的意中人RT,2,28,1993-05-06,0,4,王者农药 吃鸡落地成盒 某信 weimei02825 求带求各种撩 😃😃😃,0,6,130000,130800,193
372135212,梦仙梦幻,1,0,2040-01-01,0,9,,1,35,630000,630100,11461
542868092,小点声可以嘛,2,0,2040-01-01,0,9,十一月中旬 情暖如春 ,16,92,0,100,8992
607812826,GIMIUIRII,2,21,2000-09-28,0,6,,0,8,440000,440900,614
268071770,HM河马,1,0,2040-01-01,11,7,,1,9,0,100,1300
1300870623,守候-期待,2,0,2040-01-01,0,7,,0,44,0,100,1290
319540632,偏心的玩吧,2,24,1997-09-06,11,7,,5,9,510000,510100,2401
289772105,Nonstop_流川,1,0,2040-01-01,11,9,应无所住 而生其心,12,98,0,100,14395
549718811,asdjkhadgawedyhi,1,0,2040-01-01,11,6,,0,9,330000,330300,687
135890807,sew-yy,2,31,1990-01-01,11,9,聚是燎原火 散是满天星,93,139,210000,210900,15559
58398735,峇焺魐縐,1,0,2040-01-01,0,9,不要留在这原野上,0,41,0,100,11065
453282520,---Kelvin---,1,19,2002-05-30,11,9,,0,5,120000,120101,12449
422611113,下次请你吃桃吧,2,6,2015-02-22,11,9,太多太多不快乐,0,18,650000,652200,15857
569180455,hellohello-hey,1,1,2020-01-01,0,7,2021冲冲冲,1,60,500000,500101,1562
84288243,Qh_jj,1,31,1990-10-08,0,3,我挺可爱,1,3,330000,330900,1160
293784584,管鲍觅知音,1,30,1991-05-15,0,8,只做自己喜欢的,0,5,410000,410100,4214
423261094,-夜雨声烦0,1,20,2001-03-08,11,8,一切的未来 都源于勇敢的开始,0,12,440000,440300,5460
562054986,妈妈告诉我名字起的长会有傻子念,1,0,2040-01-01,0,6,,0,3,430000,430100,660
2409743,ExyyyisExy,1,5,2016-01-27,10,10,TRAP HIPHOP OLDSCHOOL BASSHOUSE TECHNO R B TECHHOUSE JAZZ,23,80,0,100,21951
62813866,梧之,1,0,2040-01-01,0,8,無言而簡 無欲而剛,39,64,0,100,4978
1316257569,怀中抱妹杀_-,1,0,2040-01-01,0,6,,0,8,360000,360100,762
19748076,风语者mrman,1,34,1987-11-19,0,8,阳光下灿烂 风雨中奔跑 加油 正能量 ,19,107,410000,411500,4061
403651126,后来_-h,1,23,1998-08-01,0,8,一腔孤勇 ,10,36,150000,150100,7153
378326078,啊_u啊,2,0,2040-01-01,0,9,1113,55,32,640000,640100,13419
280379552,可乐__2020,1,27,1994-08-21,0,8,　我哪有能力顾全所有人的感受 我自己的心情都照顾不好 ,37,13,650000,654000,3702
574453291,samhar0427_,1,14,2007-04-27,0,7, ,2,27,650000,654300,1107
304220293,孤独网易云ZhaoHuaXin,1,22,1999-01-14,0,10,If I said I loved you Will you loved me back ,0,7,130000,130500,20629
372658030,卡古拉醋昆布,2,23,1998-07-29,11,9,平凡之路,7,114,440000,440100,10018
596585741,安斋千代美-official,1,25,1996-03-14,0,8,安丘比赛高,1,69,210000,210200,3243
359406317,姑凉你真美,1,0,2040-01-01,0,8,,8,19,440000,440100,6604
356563063,正做白日梦的豪,1,0,2040-01-01,0,7,繁星似火 你我共享,1,1,0,100,2764
534785586,Dessouvenirs1707,2,0,2040-01-01,0,8,,16,58,450000,450300,3921
255255093,瓜兮cx,2,0,2040-01-01,11,8,,4,6,320000,320100,7022
621473821,将宅到底i,1,0,2040-01-01,11,8,,4,5,0,100,3258
537193775,寻找梦想哟,2,0,2040-01-01,0,3,,0,3,320000,320500,129
628715004,鱼虾一整碗_Jay,1,0,2040-01-01,0,7,该用户不懒 没有设置签名,2,77,0,100,1184
263928540,匪强simple,1,22,1999-01-12,0,8,,0,3,330000,330100,4491
453139771,HDEN1704,1,0,2040-01-01,10,8,,0,17,440000,440100,4914
390332282,你就是你的益达,1,26,1995-05-04,0,7,,2,19,310000,310101,1715
285287555,本物昭墨,2,0,2040-01-01,0,8,能有什么比惶然醒来发现谁都不爱更可怕,1,8,510000,510100,5372
551602740,壹日桃,2,18,2003-04-01,0,7,,22,30,330000,330300,1546
396509118,saber桑阿尔托莉雅,1,0,2040-01-01,10,7,,0,6,650000,652900,2641
124367321,别碰我的喜之朗,1,21,2000-01-31,0,8,你走吧 我没有故事 ,25,56,210000,211400,3698
330122862,扶苏Oo,1,26,1995-09-26,0,8,喜欢运动 听纯音乐 一切尽在不言中 ,2,7,440000,440300,3558
1302404368,断桨的滑行,1,0,2040-01-01,0,8,凡事都是要经历的 不要错过你感到遗憾的事   ,97,83,0,100,7357
8744548,胖胖坚果,1,25,1996-06-01,0,8,,2,4,110000,110101,3330
293371321,zwisagenius,2,0,2040-01-01,11,8,can we kiss forever ,4,129,430000,430100,7543
536573813,你的蜂蜜小麻花,2,0,2040-01-01,11,7,自由才是最浪漫的事,2,8,520000,522400,1135
353217320,翔太郎伍法德,1,16,2005-01-17,10,8,就是一个很有趣的人,16,99,1000000,1004400,6150
286403590,怎样---共勉,1,0,2040-01-01,0,7,,0,7,210000,210100,1009
90961333,知四十九年非,0,0,2040-01-01,0,8,后世会传颂我的事迹   那歌谣会让我的骸骨与尘埃有所分别,2,22,0,100,5102
294686000,Swae_Yung,1,20,2001-05-21,10,8,Bitch don t kill my vibe ,20,142,410000,411700,6404
411668243,HEZI-_,1,23,1998-12-05,11,10,愿各自安好 未来顶峰相见 ,36,10,330000,330100,21101
1333887778,ZHAOCHUNCHUN_,2,21,2000-11-10,0,7,少说废话多爱我,0,3,520000,522300,1531
93080954,_Gin_c,1,22,1999-10-15,11,9, 好的东西要进肚子里 爱的人要进心里 ,2,0,520000,520100,10740
314940543,不语过千秋,2,0,2040-01-01,0,8,,0,19,330000,330400,4041
446098243,东台拆迁办,1,23,1998-01-18,11,9,,1,17,320000,320900,10979
1324636361,香菜Luna,2,0,2040-01-01,0,8,不负少年心气 为爱博此一生💚,0,8,210000,210100,3907
335232606,灿灿灿灿g,1,0,2040-01-01,0,8,,7,32,310000,310104,6484
476782964,丶念无妄,1,18,2003-09-17,0,7,,0,18,370000,370800,1940
273215589,又一菇凉,2,27,1994-12-08,0,8,海底月是天上月,0,4,440000,440100,5876
275482509,Zenghb对就是我,1,0,2040-01-01,0,9,,0,25,440000,441600,9043
513395648,网抑云音乐丶i,0,0,2040-01-01,0,8,有一种信仰叫作 科比 布莱恩特 ,0,6,0,100,3499
1291545408,沙漠之鹰C,2,0,2040-01-01,0,6,,0,5,350000,350900,518
569365842,brinightnoise404,2,0,2040-01-01,11,10,好想亲手捏碎,13,137,510000,510100,24580
335747818,Allen_随波逐流,1,29,1992-07-16,0,7,爱音乐 爱生活,6,37,450000,450200,1061
39637003,这思念那么浓,1,26,1995-07-18,11,8,快乐的空虚 凝视的散漫 ,15,40,420000,420100,5777
58159558,做个幽默风趣的人,1,0,2040-01-01,0,9,我不断的告诫自己 做人要有理想   ,101,44,1000000,1005700,10753
109741342,AAA周小小,2,26,1995-10-05,11,8,过去从未消失 未来早已存在,19,14,510000,511000,3752
410049293,那么我喜欢你好了,2,0,2040-01-01,0,3,一个秘密藏了太久,1,2,1000000,1010000,76
288065474,帐号已注销,0,0,2040-01-01,0,8,,1,7,0,100,6357
602887438,i侧耳倾听_,2,0,2040-01-01,11,7,喜欢听歌的小透明,0,23,370000,370200,2796
301832223,天庭在逃王母娘娘,2,25,1996-11-13,0,9,我很有趣 那你呢,0,6,320000,320300,9987
91820794,槑_呆槑_呆槑,1,22,1999-09-07,11,9,音樂無國界 電音統治世界 ,5,66,510000,510100,14876
425347232,高招无形,1,31,1990-01-01,0,8,,0,2,370000,371100,6827
476470721,野兽君吐槽,1,0,2040-01-01,0,7,＃野兽君吐槽＃,41,61,0,100,2033
478029842,红色星星i,1,0,2040-01-01,0,8,,0,36,520000,520100,3701
114393366,I3l1LIrSo71kA,1,0,2040-01-01,11,10,音乐里藏着回忆,16,39,0,100,34716
375191496,Ffffresheye,1,19,2002-04-05,0,8,,27,107,510000,511300,4765
438973494,八尺壮汉的少女心,2,27,1994-09-15,0,8,疼爱都给我,0,7,610000,610100,3355
1351350240,物理界大佬,1,18,2003-02-16,0,7,,0,6,340000,340100,1562
391429248,朱朱的小宁_,2,0,2040-01-01,0,8,把脸朝向阳光 就不会有阴影,24,11,0,100,5489
493090215,一个不羁的-少年,1,0,2040-01-01,11,7,,2,6,310000,310101,1754
268884219,阿酸家的二狗子,1,0,2040-01-01,0,8,别来无恙,0,33,0,100,4609
595489978,一心向高,1,0,2040-01-01,0,5,,0,6,210000,211300,365
484849658,辞娘何期,1,17,2004-03-12,11,8,BIIU,1,201,320000,320200,7013
70808752,Bella2046,2,0,2040-01-01,0,9,我喜欢音乐 心随音乐而动,0,1,210000,210200,10778
1345829511,谁会多,1,31,1990-01-01,0,7,,1,4,430000,431200,2116
281780974,想成为薛之谦那样的人,0,19,2002-09-19,0,8,这是秘密 不能告诉你们 喜欢薛之谦  薛之谦yyds,997,396,440000,442000,5933
532611795,柠浔i,2,17,2004-02-04,0,7,Someone like you ,3,20,430000,431100,1821
436424001,Xxstar_HR,2,24,1997-12-24,11,8,但愿所有的努力都不会白费 但愿纷扰过后能够梦想成真,0,9,1000000,1004400,4212
533493943,哈我噶,1,0,2040-01-01,0,5,,0,8,340000,340100,397
388854799,蛋花戳,2,0,2040-01-01,0,10,大家都是有骨气的人 互相讨厌也没关系 ,17,24,0,100,20751
1313214752,369d_,1,31,1990-01-01,0,7,,0,57,410000,410500,2422
530616286,千谦呀,2,20,2001-11-28,0,7,我很开心遇见你 也很不开心遇见你,1,31,430000,430100,1317
435360555,淡彩穿花依约破初暝,2,23,1998-03-20,11,8,大爱古风 民谣  浅浅岁月 一路走 一路歌 始终相信 走过的路 遇见的人 看见的风景 终究成就了那个自己 宠辱不惊 现世安好 珍惜眼前人 要好好的呀 ❤️❤️,7,347,310000,310101,5941
558287967,载不走时光,1,0,2040-01-01,0,8,所有的苦难与背负尽头 都是行云流水般的此世光阴,4,7,360000,361000,3257
479701798,帐号已注销,0,0,2040-01-01,0,8,,157,24,0,100,5055
42882879,Lubin君-s,1,0,2040-01-01,0,8,茫者,1,7,110000,110101,3441
323868798,你挺der呐,1,0,2040-01-01,0,8,,10,77,0,100,6606
1300959028,桃诛三士,1,0,2040-01-01,11,8,  ,1,53,430000,430100,5728
544120808,木兮隽,1,20,2001-09-23,11,8,,0,25,510000,511300,3732
328315088,ARuSeiHe,0,0,2040-01-01,0,8,契合,2,8,0,100,4963
1346245416,上酒的温小二,1,25,1996-11-11,0,8,有什么好看的 你又看不到我 看到了也白看 我长的丑到时候也会无视我的 还不如不看 算了不说了隐身 ,1,14,420000,420100,7908
594050064,纱雾BLACK,0,19,2002-02-28,0,6,身外之物 皆可抛却 对酒当歌 人生几何 ,0,38,350000,350100,818
380852874,三咔咔婷,2,0,2040-01-01,11,7,,4,33,510000,510600,2206
1352124771,相思落无声HY,2,29,1992-01-01,0,4,王者农药 吃鸡落地成盒 某信 weimei02825 求带求各种撩  😂😂😂,12,5,310000,310101,193
130125526,T-xqy,2,22,1999-02-06,11,8,生有热烈 藏与俗常,1,30,510000,510700,4488
724581,Theworstbest,1,0,2040-01-01,0,9,Be yourself   someone will appreciate  ,8,46,440000,440100,12259
73385062,乡下老婆婆,0,20,2001-10-10,11,9,,0,61,440000,441400,9781
612575413,是赌怪不是土块,1,18,2003-08-23,11,7,All men will fall in love with Cindy,0,6,500000,500101,1635
136412624,邓与橙,1,28,1993-10-28,11,8,他好像在我生命中死了 就像从未在过似的,2,5,510000,510100,7099
136734941,二十四的二十四,2,0,2040-01-01,0,9,积极向上 活力满满 ,10,18,0,100,8078
548781023,subuhan,1,4,2017-04-24,0,3,,0,4,650000,654000,93
134496617,king勒布朗詹姆斯666,1,20,2001-05-21,11,7,,5,6,540000,540100,1460
554733453,非凡少年170730,1,0,2040-01-01,0,7,,0,24,370000,370200,2268
550440803,遗憾_FMpY,1,0,2040-01-01,0,7,,0,20,0,100,1256
83155487,Iguodala99,1,0,2040-01-01,0,8,go,4,59,0,100,6456
293782638,韩春风-,2,21,2000-06-03,11,8,🌄歌里有情产生共鸣,5,11,410000,410100,6041
501249747,赵罗敷呀,2,0,2040-01-01,0,8,,2,9,510000,510100,4323
579981747,可可-嘻,2,0,2040-01-01,0,6,情话说给耳朵听 却让眼睛动了情 ,2,5,0,100,447
106383069,耶九亿少男的梦,2,23,1998-04-02,11,8,江湖路远,3,3,430000,430100,4836
1338847873,Killertimi,0,0,2040-01-01,0,3,,0,4,510000,510100,146
294975222,忧她,1,21,2000-03-22,0,9,演员,0,109,440000,442000,10896
127317003,Kange1231,1,0,2040-01-01,0,7,,1,9,140000,140900,2641
361837001,柠檬可下饭,0,31,1990-01-01,11,8,,2,28,440000,440600,4853
535877149,溯川川川,1,0,2040-01-01,0,7,,0,12,450000,450300,1200
85170571,JIM-L,1,0,2040-01-01,11,10,,15,88,0,100,20254
637378528,桑呀桑呀桑,2,0,2040-01-01,0,7,,0,22,0,100,1342
535244474,---巧乐兹---,1,22,1999-04-04,0,9,不开心的时候 尽量少说话多睡觉 鸡汤再有理 终究是别人的总结 故事再励志 也只是别人的经历 只有你自己才能改变自己 不求很成功 但求不后悔 你要明白 争气永远比生气聪明,0,45,350000,350900,9937
97689514,不加糖了啊,2,0,2040-01-01,0,8,,0,13,0,100,3909
417856231,暗恋企鹅的狐狸先生_,0,24,1997-03-23,0,9,原定计划 好好活着 突发情况 好好活着非常难 改变计划 今年别死                                                                                                                                 自 网易云,2,23,520000,520100,9977
252456173,我的鲲已经70级了,1,31,1990-01-01,0,7,,0,5,440000,441300,2728
496399251,林易瑶,2,18,2003-02-20,0,8,你还怕大雨吗 我很好,1,4,320000,321200,4160
361894219,小乄易,1,21,2000-10-22,11,8,听说姑娘治家有方 小生愿闻其详,0,5,640000,640100,7592
59605119,雪之梦lp,1,27,1994-07-21,0,8,渐臻佳境,9,48,500000,500101,6609
41762856,拆骨为烛,2,31,1990-07-18,0,9, 我的黑眼睛的小傻瓜 我的不听话的小白马  ,58,3,320000,321300,14014
307310923,阿苌与山海经,0,26,1995-08-26,0,7,,5,5,110000,110101,2726
604661694,Kulangsu_,1,22,1999-02-28,0,8,,0,12,370000,370100,4639
566248630,想吃冰激淋,1,0,2040-01-01,0,8,,0,6,0,100,6511
371523296,Xarr_,1,0,2040-01-01,11,9,Go cry ,3,29,0,100,9623
246891780,小陈不吃_糖,2,0,2040-01-01,11,7,好看的的皮囊很多 有趣的灵魂算我一个,0,17,110000,110101,1071
467418858,饱了铁汁,2,19,2002-11-15,11,7,,7,77,440000,441300,2209
308999574,大新3,1,0,2040-01-01,0,8,,1,0,370000,370200,4431
505272747,共勉lhl,2,21,2000-01-02,0,8,,0,12,510000,511100,3075
366959289,郝夷陵1701,1,22,1999-03-28,0,9,生活是苦难的 我又划着我的断桨出发了 ,100,130,340000,341200,18051
1318472018,青花鱼fufu,1,0,2040-01-01,11,9, 谁知道呢 ,0,92,0,100,10562
475432470,永续安,1,0,2040-01-01,0,8,普通的koukosen,74,112,0,100,5245
374720384,木勺加糖,2,0,2040-01-01,0,8,,0,6,500000,500101,3369
267374375,Daydreamer_Ricky,1,23,1998-01-30,0,7,,1,14,440000,440100,1682
485258516,雨妹啊xy,2,0,2040-01-01,0,8,就挺好,0,4,0,100,4473
384009790,十里亭内有佳人,2,21,2000-01-08,0,7,,0,44,450000,450400,2162
486710763,丶往事如烟丶,1,22,1999-04-07,0,7,Do what you say  say what you do ,0,16,530000,530100,2550
274612795,也许是多虑了,1,0,2040-01-01,0,6,有没有那样一个人 可以让你放弃全世界,0,1,130000,130600,463
1328393925,G大调的忧伤1801,2,0,2040-01-01,0,6,,10,4,320000,320500,459
106774683,王小花吖,2,34,1987-05-04,11,8,,1,4,430000,430600,4745
375586941,新西兰哈,1,19,2002-03-15,0,7,席钧驰 ,0,1,220000,220100,2743
1347172392,煜yu1801,1,19,2002-12-01,0,6,陈天煜,1,14,440000,441900,736
246834932,海贼王东瓜,1,0,2040-01-01,0,7,快乐每一天  O     ,0,17,1000000,1007700,2582
424337070,艾瑞巴蒂0000,2,22,1999-03-01,0,8,最撩人的吸引力来自从未相遇的两极 喜欢lisa❤️ 喜欢blackpink❤️ 喜欢jennie❤️ 喜欢jisoo❤️ 喜欢肉肉❤️,4,130,0,100,5832
478774304,chen_co,2,0,2040-01-01,0,8, 健康 平安喜乐,0,8,330000,330100,3394
348975377,淘汰Blue,1,22,1999-09-15,11,10,最甜美的歌 是诉说最悲伤的哀思 ,10,19,510000,510900,20423
77650390,远古机器人,0,0,2040-01-01,0,9,愿朝暮与年岁并往 与你共赴天光 ,11,13,1000000,1007700,13879
110522088,猛虎吃布丁,1,23,1998-09-16,0,8,让大家差半步成诗,0,32,650000,650100,3054
358968704,handfor,1,0,2040-01-01,11,8,,0,26,510000,510700,4144
122866788,梦里花已开,1,31,1990-08-03,0,8,什么样的心情 听什么样的歌,5,7,440000,441600,7829
426597377,凉生insomnia,2,27,1994-12-23,11,7,逃不过此间少年,27,24,340000,340200,2902
272483165,OldmoneyParker,2,0,2040-01-01,11,9,Tangled up ,2,110,0,100,11673
593889843,--余音--_,1,31,1990-01-01,11,8,远赴人间惊鸿宴 一睹人间盛世颜 ,1,17,610000,610600,5036
322422693,我很内向但艺术细胞泛滥,1,0,2040-01-01,11,8,,2,6,440000,440100,3743
108014209,TK-Leonard,0,0,2040-01-01,11,8,,0,49,330000,330100,6097
271978827,哪有什么丶岁月静好,1,0,2040-01-01,0,7,,0,5,110000,110101,1587
43037609,全民声讨谢广坤,1,26,1995-08-27,0,8,🙈🙈🙈,1,22,370000,370700,6868
430235940,爱听歌的祺,0,0,2040-01-01,0,7,,0,12,340000,340100,2183
580936213,憨憨岛的憨憨王,1,0,2040-01-01,0,8,,0,11,430000,430600,3353
1351914135,瑶望yao,0,0,2040-01-01,0,4,,0,4,140000,141000,289
1336922034,橘子粥吖,2,0,2040-01-01,0,7,,1,17,0,100,1917
255351966,半斤_八两,1,0,2040-01-01,0,8,Nope ,25,85,0,100,3142
598980695,双马尾大叔的魔法棒,2,0,2040-01-01,0,7,不要像个落难者告诉别人你的不幸 ​​​,2,41,0,100,1606
129163359,F丶丷,1,0,2040-01-01,0,9,,0,4,0,100,10237
112399109,Joyxh-,2,0,2040-01-01,0,10,耳朵惧怕空荡 才塞满音乐,9,67,0,100,22228
409163139,oohsehuner,2,0,2040-01-01,0,8,,2,11,500000,500112,3842
321426136,lcj_-,1,0,2040-01-01,0,7,,0,30,440000,440500,2405
311091302,健小易,0,0,2040-01-01,0,7,,0,11,340000,341100,1248
113712272,我去宇宙了回来给你带星星,2,0,2040-01-01,11,8,门庭深冷来者须诚,14,7,0,100,4917
262927628,白菜肉包子,2,0,2040-01-01,0,8,敬你 岁月无波澜    敬我  余生不悲欢   ,0,14,0,100,3106
338650620,一个樱_桃,1,26,1995-12-25,11,8,人生得意须尽欢,0,13,420000,420600,4432
42702091,安妮annianni,2,27,1994-10-11,11,8,冬天里的一把火 ,36,83,340000,341700,4956
66013664,文艺范的小孩纸,1,27,1994-01-15,0,7,没有签名的签名,0,6,130000,130100,2321
135924709,原嗨皮-,1,0,2040-01-01,0,7,,0,6,410000,410100,2736
299854822,我就要爆炸BOOM,1,30,1991-10-29,0,8,人为善 福虽未至 祸已远离 人为恶 祸虽未至 福已远离 ,9,41,370000,370100,4968
288821139,2hao_yx3,1,0,2040-01-01,0,9,鲜百香双响炮 莓莓果茶 芒果绿茶 茉香奶茶加芋泥 不加珍珠 q2252553755,1,7,0,100,8284
357408487,无声拥抱少年,1,0,2040-01-01,11,7,,0,8,420000,420100,1044
565708614,怦怀,2,0,2040-01-01,0,7,･◡･,8,6,360000,360700,2626
374705172,本就不及,1,22,1999-10-14,0,8,我在这等你,0,20,410000,410100,6258
547438949,fdumc,1,0,2040-01-01,0,9,,1,36,0,100,15118
391203087,--DOUBLEMINT--,1,22,1999-07-17,0,9,城下有泉 其水若酒,2,77,620000,620900,10180
272198324,1远方有琴,2,22,1999-10-02,0,8,很多美好 得先相信 才能拥有,100,11,230000,230100,4565
423202580,许你一世安平,1,21,2000-09-14,0,7,要么忙着活 要么忙着死,12,52,420000,421100,1750
128733277,absurdism_,1,28,1993-02-25,11,8,,12,26,410000,410500,4938
538328294,软泥怪QAQQQQ,1,28,1993-03-23,11,8,喵喵喵,70,238,210000,210700,3498
331734769,这个名字我不信还有人用,1,26,1995-05-20,0,8,一生至少该有一次   为了某个人而忘了自己,0,9,610000,610100,5120
393994448,crushonyouuuuu,2,6,2015-07-07,11,9,Shenzhen  Cardiff  Shanghai,1,17,310000,310101,12156
116714414,叫我JaNei啦丶,1,23,1998-01-01,0,10,阳光一点就好 ,0,5,510000,510100,20329
274107829,人生百态只有无奈,1,26,1995-06-28,11,10,我肩负着网易云千千万的抖腿患者 我觉得我还有很多使命未完成 ,24,2,440000,440300,28526
